screen_time_hours,bmi_percentile,fitted_values,residuals
2.5,87.66542983,63.77712358814591,23.88830624185408
5.5,50.95276905,66.28926355430185,-15.336494504301854
2.5,94.34347293,63.77712358814591,30.566349341854092
0.5,84.67610222,62.102363610708615,22.57373860929139
4.0,72.13833601,65.03319357122388,7.105142438776127
6.0,71.04906399,66.70795354866118,4.341110441338813
5.0,43.14984367,65.87057355994253,-22.720729889942525
10.0,75.73919519,70.05747350353577,5.681721686464229
5.5,56.95841633,66.28926355430185,-9.330847224301856
2.0,89.0685033,63.358433593786586,25.710069706213417
4.0,56.12875598,65.03319357122388,-8.904437591223875
6.0,69.82409651,66.70795354866118,3.1161429613388236
7.0,97.02213328,67.54533353737983,29.476799742620173
10.0,89.45507565,70.05747350353577,19.397602146464223
4.5,30.14155853,65.4518835655832,-35.310325035583205
1.0,90.445849,62.521053605067934,27.92479539493206
5.5,83.32303085,66.28926355430185,17.03376729569814
5.0,44.3547711,65.87057355994253,-21.515802459942527
5.5,32.79325237,66.28926355430185,-33.49601118430186
5.0,89.46125467,65.87057355994253,23.590681110057474
7.0,55.06915825,67.54533353737983,-12.476175287379832
6.0,12.7812687,66.70795354866118,-53.92668484866118
6.0,97.56644906,66.70795354866118,30.858495511338816
4.0,90.64159581,65.03319357122388,25.608402238776122
5.0,93.57446282,65.87057355994253,27.703889260057466
10.0,88.67030744,70.05747350353577,18.612833936464227
8.0,69.8037989,68.38271352609847,1.4210853739015334
2.0,91.74867665,63.358433593786586,28.390243056213407
10.0,62.47075585,70.05747350353577,-7.586717653535771
0.5,62.19393818,62.102363610708615,0.09157456929138874
5.5,95.96968872,66.28926355430185,29.68042516569814
3.5,52.00817272,64.61450357686456,-12.606330856864567
0.5,92.17328593,62.102363610708615,30.07092231929139
5.0,29.36620695,65.87057355994253,-36.50436660994253
8.0,74.42424318,68.38271352609847,6.041529653901534
0.5,93.8171533,62.102363610708615,31.714789689291386
3.0,77.43318673,64.19581358250524,13.237373147494765
1.0,31.08786145,62.521053605067934,-31.433192155067935
4.0,52.41472276,65.03319357122388,-12.61847081122388
3.0,51.05664155,64.19581358250524,-13.139172032505236
3.0,47.49270385,64.19581358250524,-16.70310973250524
8.0,87.32319147,68.38271352609847,18.940477943901527
8.0,66.84791246,68.38271352609847,-1.534801066098467
8.0,96.0698293,68.38271352609847,27.687115773901525
5.5,96.53495056,66.28926355430185,30.245687005698144
7.0,72.59307595,67.54533353737983,5.047742412620167
7.0,57.23154694,67.54533353737983,-10.313786597379831
1.0,96.66907244,62.521053605067934,34.14801883493206
5.0,95.06926956,65.87057355994253,29.198696000057467
5.5,95.67864261,66.28926355430185,29.389379055698143
5.0,7.539064645,65.87057355994253,-58.33150891494253
2.5,65.88575167,63.77712358814591,2.108628081854093
6.0,99.25075881,66.70795354866118,32.54280526133881
6.0,98.60384523,66.70795354866118,31.895891681338824
2.0,95.5627807,63.358433593786586,32.20434710621342
9.0,93.82384404,69.22009351481712,24.603750525182875
7.0,64.26150224,67.54533353737983,-3.283831297379834
1.0,95.75831461,62.521053605067934,33.237261004932066
7.0,49.31286868,67.54533353737983,-18.23246485737983
2.5,80.48537598,63.77712358814591,16.70825239185409
4.0,98.44322633,65.03319357122388,33.410032758776126
4.0,98.20741258,65.03319357122388,33.17421900877612
7.0,97.37935273,67.54533353737983,29.83401919262016
4.0,82.52624851,65.03319357122388,17.493054938776126
2.5,98.04338304,63.77712358814591,34.26625945185408
4.0,72.15157479,65.03319357122388,7.118381218776122
1.5,78.34535674,62.93974359942726,15.40561314057274
4.0,99.1601418,65.03319357122388,34.12694822877613
0.5,62.89553884,62.102363610708615,0.7931752292913856
3.0,51.96787195,64.19581358250524,-12.227941632505235
5.5,79.08474787,66.28926355430185,12.795484315698147
10.0,98.89868045,70.05747350353577,28.841206946464226
7.0,97.46205604,67.54533353737983,29.91672250262016
6.0,17.61177125,66.70795354866118,-49.096182298661176
5.0,98.1460872,65.87057355994253,32.27551364005747
